RunID,RowType,PlayerID,UnknownSelectMode,TargetUpdateMode,StepIndex,Frame,NodeName,NodePosX,NodePosY,NodePosZ,CellX,CellZ,NodesCreated,ShortestPathLen,TimeToGoal,TotalNodeVisits,TotalProcessMs,AvgProcessMs,MaxProcessMs
7,VISIT,191,Farthest,OnArrival,0,511,Node_1072,-10,0,-5,-10,-5,,,,,,,
7,VISIT,191,Farthest,OnArrival,1,997,Node_1072,-10,0,-5,-10,-5,,,,,,,
7,VISIT,191,Farthest,OnArrival,2,1249,Node_1073,-10,0,-1,-10,-1,,,,,,,
7,VISIT,191,Farthest,OnArrival,3,1625,Node_1073,-10,0,-1,-10,-1,,,,,,,
7,VISIT,192,Farthest,OnArrival,0,1799,Node_1073,-10,0,-1,-10,-1,,,,,,,
7,VISIT,191,Farthest,OnArrival,4,1874,Node_1073,-10,0,-1,-10,-1,,,,,,,
7,VISIT,192,Farthest,OnArrival,1,2046,Node_1072,-10,0,-5,-10,-5,,,,,,,
7,VISIT,191,Farthest,OnArrival,5,2117,Node_1072,-10,0,-5,-10,-5,,,,,,,
7,VISIT,192,Farthest,OnArrival,2,2289,Node_1074,-6,0,-5,-6,-5,,,,,,,
7,VISIT,191,Farthest,OnArrival,6,2363,Node_1074,-6,0,-5,-6,-5,,,,,,,
7,VISIT,191,Farthest,OnArrival,7,2484,Node_1077,-6,0,-3,-6,-3,,,,,,,
7,VISIT,192,Farthest,OnArrival,3,2532,Node_1074,-6,0,-5,-6,-5,,,,,,,
7,VISIT,191,Farthest,OnArrival,8,2605,Node_1074,-6,0,-5,-6,-5,,,,,,,
7,VISIT,192,Farthest,OnArrival,4,2778,Node_1072,-10,0,-5,-10,-5,,,,,,,
7,VISIT,191,Farthest,OnArrival,9,2853,Node_1072,-10,0,-5,-10,-5,,,,,,,
7,VISIT,192,Farthest,OnArrival,5,3023,Node_1073,-10,0,-1,-10,-1,,,,,,,
7,VISIT,191,Farthest,OnArrival,10,3096,Node_1073,-10,0,-1,-10,-1,,,,,,,
7,VISIT,192,Farthest,OnArrival,6,3198,Node_1075,-10,0,2,-10,2,,,,,,,
7,VISIT,191,Farthest,OnArrival,11,3271,Node_1075,-10,0,2,-10,2,,,,,,,
7,VISIT,193,Farthest,OnArrival,0,3310,Node_1073,-10,0,-1,-10,-1,,,,,,,
7,VISIT,191,Farthest,OnArrival,12,3392,Node_1078,-10,0,4,-10,4,,,,,,,
7,VISIT,192,Farthest,OnArrival,7,3441,Node_1075,-10,0,2,-10,2,,,,,,,
7,VISIT,191,Farthest,OnArrival,13,3513,Node_1075,-10,0,2,-10,2,,,,,,,
7,VISIT,193,Farthest,OnArrival,1,3554,Node_1072,-10,0,-5,-10,-5,,,,,,,
7,VISIT,191,Farthest,OnArrival,14,3697,Node_1079,-7,0,2,-7,2,,,,,,,
7,VISIT,193,Farthest,OnArrival,2,3799,Node_1074,-6,0,-5,-6,-5,,,,,,,
7,VISIT,192,Farthest,OnArrival,8,3805,Node_1075,-10,0,2,-10,2,,,,,,,
7,VISIT,191,Farthest,OnArrival,15,3880,Node_1075,-10,0,2,-10,2,,,,,,,
7,VISIT,193,Farthest,OnArrival,3,3922,Node_1077,-6,0,-3,-6,-3,,,,,,,
7,VISIT,192,Farthest,OnArrival,9,3989,Node_1073,-10,0,-1,-10,-1,,,,,,,
7,VISIT,193,Farthest,OnArrival,4,4044,Node_1077,-6,0,-3,-6,-3,,,,,,,
7,VISIT,191,Farthest,OnArrival,16,4063,Node_1073,-10,0,-1,-10,-1,,,,,,,
7,VISIT,193,Farthest,OnArrival,5,4166,Node_1074,-6,0,-5,-6,-5,,,,,,,
7,VISIT,192,Farthest,OnArrival,10,4232,Node_1072,-10,0,-5,-10,-5,,,,,,,
7,VISIT,191,Farthest,OnArrival,17,4309,Node_1072,-10,0,-5,-10,-5,,,,,,,
7,VISIT,193,Farthest,OnArrival,6,4410,Node_1072,-10,0,-5,-10,-5,,,,,,,
7,VISIT,192,Farthest,OnArrival,11,4477,Node_1074,-6,0,-5,-6,-5,,,,,,,
7,VISIT,191,Farthest,OnArrival,18,4554,Node_1074,-6,0,-5,-6,-5,,,,,,,
7,VISIT,192,Farthest,OnArrival,12,4599,Node_1077,-6,0,-3,-6,-3,,,,,,,
7,VISIT,193,Farthest,OnArrival,7,4653,Node_1073,-10,0,-1,-10,-1,,,,,,,
7,VISIT,191,Farthest,OnArrival,19,4675,Node_1077,-6,0,-3,-6,-3,,,,,,,
7,VISIT,192,Farthest,OnArrival,13,4718,Node_1074,-6,0,-5,-6,-5,,,,,,,
7,VISIT,191,Farthest,OnArrival,20,4798,Node_1074,-6,0,-5,-6,-5,,,,,,,
7,VISIT,194,Farthest,OnArrival,0,4821,Node_1073,-10,0,-1,-10,-1,,,,,,,
7,VISIT,193,Farthest,OnArrival,8,4832,Node_1075,-10,0,2,-10,2,,,,,,,
7,VISIT,192,Farthest,OnArrival,14,4962,Node_1072,-10,0,-5,-10,-5,,,,,,,
7,VISIT,193,Farthest,OnArrival,9,5016,Node_1079,-7,0,2,-7,2,,,,,,,
7,VISIT,191,Farthest,OnArrival,21,5037,Node_1072,-10,0,-5,-10,-5,,,,,,,
7,VISIT,194,Farthest,OnArrival,1,5062,Node_1072,-10,0,-5,-10,-5,,,,,,,
7,VISIT,192,Farthest,OnArrival,15,5202,Node_1073,-10,0,-1,-10,-1,,,,,,,
7,VISIT,193,Farthest,OnArrival,10,5256,Node_1079,-7,0,2,-7,2,,,,,,,
7,VISIT,191,Farthest,OnArrival,22,5277,Node_1073,-10,0,-1,-10,-1,,,,,,,
7,VISIT,194,Farthest,OnArrival,2,5301,Node_1074,-6,0,-5,-6,-5,,,,,,,
7,VISIT,193,Farthest,OnArrival,11,5375,Node_1079,-7,0,2,-7,2,,,,,,,
7,VISIT,192,Farthest,OnArrival,16,5380,Node_1075,-10,0,2,-10,2,,,,,,,
7,VISIT,194,Farthest,OnArrival,3,5419,Node_1077,-6,0,-3,-6,-3,,,,,,,
7,VISIT,191,Farthest,OnArrival,23,5456,Node_1075,-10,0,2,-10,2,,,,,,,
7,VISIT,194,Farthest,OnArrival,4,5479,Node_1080,-5,0,-3,-5,-3,,,,,,,
7,VISIT,193,Farthest,OnArrival,12,5554,Node_1075,-10,0,2,-10,2,,,,,,,
7,VISIT,192,Farthest,OnArrival,17,5559,Node_1079,-7,0,2,-7,2,,,,,,,
7,VISIT,191,Farthest,OnArrival,24,5637,Node_1079,-7,0,2,-7,2,,,,,,,
7,VISIT,193,Farthest,OnArrival,13,5727,Node_1073,-10,0,-1,-10,-1,,,,,,,
7,VISIT,192,Farthest,OnArrival,18,5733,Node_1075,-10,0,2,-10,2,,,,,,,
7,VISIT,191,Farthest,OnArrival,25,5813,Node_1075,-10,0,2,-10,2,,,,,,,
7,VISIT,194,Farthest,OnArrival,5,5828,Node_1080,-5,0,-3,-5,-3,,,,,,,
7,VISIT,192,Farthest,OnArrival,19,5911,Node_1073,-10,0,-1,-10,-1,,,,,,,
7,VISIT,193,Farthest,OnArrival,14,5962,Node_1072,-10,0,-5,-10,-5,,,,,,,
7,VISIT,191,Farthest,OnArrival,26,5988,Node_1073,-10,0,-1,-10,-1,,,,,,,
7,VISIT,194,Farthest,OnArrival,6,6066,Node_1080,-5,0,-3,-5,-3,,,,,,,
7,VISIT,194,Farthest,OnArrival,7,6126,Node_1077,-6,0,-3,-6,-3,,,,,,,
7,VISIT,192,Farthest,OnArrival,20,6148,Node_1072,-10,0,-5,-10,-5,,,,,,,
7,VISIT,193,Farthest,OnArrival,15,6196,Node_1074,-6,0,-5,-6,-5,,,,,,,
7,VISIT,191,Farthest,OnArrival,27,6215,Node_1072,-10,0,-5,-10,-5,,,,,,,
7,VISIT,194,Farthest,OnArrival,8,6234,Node_1074,-6,0,-5,-6,-5,,,,,,,
7,VISIT,195,Farthest,OnArrival,0,6279,Node_1073,-10,0,-1,-10,-1,,,,,,,
7,VISIT,193,Farthest,OnArrival,16,6309,Node_1077,-6,0,-3,-6,-3,,,,,,,
7,VISIT,193,Farthest,OnArrival,17,6370,Node_1080,-5,0,-3,-5,-3,,,,,,,
7,VISIT,192,Farthest,OnArrival,21,6375,Node_1074,-6,0,-5,-6,-5,,,,,,,
7,VISIT,193,Farthest,OnArrival,18,6429,Node_1077,-6,0,-3,-6,-3,,,,,,,
7,VISIT,191,Farthest,OnArrival,28,6447,Node_1074,-6,0,-5,-6,-5,,,,,,,
7,VISIT,194,Farthest,OnArrival,9,6467,Node_1072,-10,0,-5,-10,-5,,,,,,,
7,VISIT,192,Farthest,OnArrival,22,6491,Node_1077,-6,0,-3,-6,-3,,,,,,,
7,VISIT,195,Farthest,OnArrival,1,6512,Node_1072,-10,0,-5,-10,-5,,,,,,,
7,VISIT,193,Farthest,OnArrival,19,6545,Node_1074,-6,0,-5,-6,-5,,,,,,,
7,VISIT,192,Farthest,OnArrival,23,6549,Node_1080,-5,0,-3,-5,-3,,,,,,,
7,VISIT,191,Farthest,OnArrival,29,6561,Node_1077,-6,0,-3,-6,-3,,,,,,,
